frame_no,time (ms),pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink
1427,15872,536,218,0.4824,0.19619999999999999,,,,
1428,15884,530,216,0.477,0.1944,,,,
1429,15900,524,212,0.47159999999999996,0.1908,,,,
1430,15908,518,210,0.4662,0.189,,,,
1431,15922,512,208,0.4608,0.1872,,,,
1432,15928,506,206,0.45539999999999997,0.18539999999999998,,,,
1433,15942,500,204,0.45,0.18359999999999999,,,,
1434,15950,492,202,0.44279999999999997,0.1818,,,,
1435,15963,488,200,0.4392,0.18,,,,
1436,15972,480,198,0.432,0.1782,,,,
1437,15985,474,196,0.4266,0.1764,,,,
1438,15995,470,194,0.423,0.1746,,,,
1439,16006,464,192,0.41759999999999997,0.1728,,,,
1440,16017,458,192,0.4122,0.1728,,,,
1441,16028,454,190,0.40859999999999996,0.17099999999999999,,,,
1442,16041,450,188,0.40499999999999997,0.1692,,,,
1443,16050,446,188,0.4014,0.1692,,,,
1444,16065,442,186,0.3978,0.1674,,,,
1445,16074,440,186,0.39599999999999996,0.1674,,,,
1446,16088,436,184,0.39239999999999997,0.1656,,,,
1447,16094,434,184,0.3906,0.1656,,,,
1448,16109,434,184,0.3906,0.1656,,,,
1449,16124,432,182,0.3888,0.1638,,,,
1450,16130,432,182,0.3888,0.1638,,,,
1451,16143,436,224,0.39239999999999997,0.2016,,,,
1452,16151,434,182,0.3906,0.1638,,,,
1453,16164,434,182,0.3906,0.1638,,,,
1454,16173,438,182,0.3942,0.1638,,,,
1455,16184,438,182,0.3942,0.1638,,,,
1456,16196,442,184,0.3978,0.1656,,,,
1457,16209,446,184,0.4014,0.1656,,,,
1458,16219,450,184,0.40499999999999997,0.1656,,,,
1459,16229,454,186,0.40859999999999996,0.1674,,,,
1460,16242,460,186,0.414,0.1674,,,,
1461,16252,464,186,0.41759999999999997,0.1674,,,,
1462,16264,470,188,0.423,0.1692,,,,
1463,16274,476,190,0.4284,0.17099999999999999,,,,
1464,16284,482,190,0.43379999999999996,0.17099999999999999,,,,
1465,16294,488,192,0.4392,0.1728,,,,
1466,16310,494,194,0.4446,0.1746,,,,
1467,16317,500,196,0.45,0.1764,,,,
1468,16329,508,198,0.4572,0.1782,,,,
1469,16340,514,200,0.4626,0.18,,,,
1470,16354,520,200,0.46799999999999997,0.18,,,,
1471,16364,526,204,0.4734,0.18359999999999999,,,,
1472,16378,532,204,0.4788,0.18359999999999999,,,,
1473,16390,536,208,0.4824,0.1872,,,,
1474,16398,542,210,0.4878,0.189,,,,
1475,16412,546,212,0.4914,0.1908,,,,
1476,16417,550,214,0.495,0.1926,,,,
1477,16429,556,216,0.5004,0.1944,,,,
1478,16439,558,220,0.5022,0.19799999999999998,,,,
1479,16451,562,222,0.5058,0.1998,,,,
1480,16462,564,224,0.5075999999999999,0.2016,,,,
1481,16473,566,228,0.5094,0.2052,,,,
1482,16483,568,230,0.5112,0.207,,,,
1483,16499,568,234,0.5112,0.21059999999999998,,,,
1484,16507,570,236,0.513,0.2124,,,,
1485,16520,570,238,0.513,0.2142,,,,
1486,16529,568,242,0.5112,0.2178,,,,
1487,16546,568,244,0.5112,0.2196,,,,
1488,16551,566,248,0.5094,0.22319999999999998,,,,
1489,16562,562,250,0.5058,0.225,,,,
1490,16577,560,252,0.504,0.2268,,,,
1491,16584,556,256,0.5004,0.2304,,,,
1492,16595,552,258,0.49679999999999996,0.2322,,,,
1493,16608,548,260,0.49319999999999997,0.23399999999999999,,,,
1494,16618,542,262,0.4878,0.23579999999999998,,,,
1495,16630,538,264,0.48419999999999996,0.2376,,,,
1496,16639,532,268,0.4788,0.2412,,,,
1497,16655,526,270,0.4734,0.243,,,,
1498,16661,520,272,0.46799999999999997,0.2448,,,,
1499,16675,514,274,0.4626,0.24659999999999999,,,,
1500,16684,508,276,0.4572,0.24839999999999998,,,,
1501,16698,502,278,0.4518,0.2502,,,,
1502,16705,496,280,0.44639999999999996,0.252,,,,
1503,16717,490,282,0.441,0.25379999999999997,,,,
1504,16729,484,282,0.4356,0.25379999999999997,,,,
1505,16742,478,284,0.43019999999999997,0.2556,,,,
1506,16750,472,286,0.4248,0.2574,,,,
1507,16764,466,288,0.4194,0.2592,,,,
1508,16776,462,288,0.4158,0.2592,,,,
1509,16788,456,290,0.4104,0.261,,,,
1510,16798,452,290,0.4068,0.261,,,,
1511,16808,448,292,0.4032,0.2628,,,,
1512,16817,444,292,0.3996,0.2628,,,,
1513,16827,442,292,0.3978,0.2628,,,,
1514,16840,438,294,0.3942,0.2646,,,,
1515,16852,436,294,0.39239999999999997,0.2646,,,,
1516,16864,434,294,0.3906,0.2646,,,,
1517,16875,434,294,0.3906,0.2646,,,,
1518,16890,434,294,0.3906,0.2646,,,,
1519,16894,432,294,0.3888,0.2646,,,,
1520,16916,434,296,0.3906,0.26639999999999997,,,,
1521,16925,434,294,0.3906,0.2646,,,,
1522,16930,436,294,0.39239999999999997,0.2646,,,,
1523,16941,438,294,0.3942,0.2646,,,,
1524,16951,442,294,0.3978,0.2646,,,,
1525,16966,444,294,0.3996,0.2646,,,,
1526,16974,448,294,0.4032,0.2646,,,,
1527,16985,452,292,0.4068,0.2628,,,,
1528,16996,458,292,0.4122,0.2628,,,,
1529,17006,462,290,0.4158,0.261,,,,
1530,17022,468,290,0.42119999999999996,0.261,,,,
1531,17031,474,288,0.4266,0.2592,,,,
1532,17044,480,288,0.432,0.2592,,,,
1533,17052,484,286,0.4356,0.2574,,,,
1534,17065,492,284,0.44279999999999997,0.2556,,,,
1535,17073,498,282,0.4482,0.25379999999999997,,,,
1536,17085,504,282,0.4536,0.25379999999999997,,,,
1537,17097,510,280,0.45899999999999996,0.252,,,,
1538,17106,516,278,0.4644,0.2502,,,,
1539,17118,522,276,0.4698,0.24839999999999998,,,,
1540,17128,528,274,0.4752,0.24659999999999999,,,,
1541,17139,534,272,0.48059999999999997,0.2448,,,,
1542,17150,538,270,0.48419999999999996,0.243,,,,
1543,17163,544,268,0.4896,0.2412,,,,
1544,17172,548,264,0.49319999999999997,0.2376,,,,
1545,17188,552,262,0.49679999999999996,0.23579999999999998,,,,
1546,17200,556,260,0.5004,0.23399999999999999,,,,
1547,17208,560,258,0.504,0.2322,,,,
1548,17218,562,254,0.5058,0.2286,,,,
1549,17231,566,252,0.5094,0.2268,,,,
1550,17244,566,250,0.5094,0.225,,,,
1551,17250,568,246,0.5112,0.22139999999999999,,,,
1552,17263,568,244,0.5112,0.2196,,,,
1553,17274,568,240,0.5112,0.216,,,,
1554,17283,568,238,0.5112,0.2142,,,,
1555,17294,568,236,0.5112,0.2124,,,,
1556,17308,566,232,0.5094,0.20879999999999999,,,,
1557,17317,564,230,0.5075999999999999,0.207,,,,
1558,17329,562,226,0.5058,0.2034,,,,
1559,17340,558,224,0.5022,0.2016,,,,
1560,17350,554,222,0.4986,0.1998,,,,
1561,17362,550,220,0.495,0.19799999999999998,,,,
1562,17373,546,216,0.4914,0.1944,,,,
1563,17388,540,214,0.486,0.1926,,,,
1564,17398,536,212,0.4824,0.1908,,,,
1565,17406,530,210,0.477,0.189,,,,
1566,17417,524,206,0.47159999999999996,0.18539999999999998,,,,
1567,17430,518,204,0.4662,0.18359999999999999,,,,
1568,17442,512,202,0.4608,0.1818,,,,
1569,17452,506,200,0.45539999999999997,0.18,,,,
1570,17464,500,198,0.45,0.1782,,,,
1571,17476,494,196,0.4446,0.1764,,,,
1572,17499,488,194,0.4392,0.1746,,,,
1573,17505,482,192,0.43379999999999996,0.1728,,,,
1574,17507,476,192,0.4284,0.1728,,,,
1575,17522,470,190,0.423,0.17099999999999999,,,,
1576,17536,464,188,0.41759999999999997,0.1692,,,,
1577,17540,460,188,0.414,0.1692,,,,
1578,17551,454,186,0.40859999999999996,0.1674,,,,
1579,17562,450,184,0.40499999999999997,0.1656,,,,
1580,17572,446,184,0.4014,0.1656,,,,
1581,17586,444,184,0.3996,0.1656,,,,
1582,17597,440,182,0.39599999999999996,0.1638,,,,
1583,17608,438,182,0.3942,0.1638,,,,
1584,17616,436,182,0.39239999999999997,0.1638,,,,
1585,17631,434,182,0.3906,0.1638,,,,
1586,17641,432,182,0.3888,0.1638,,,,
1587,17651,432,182,0.3888,0.1638,,,,
1588,17668,432,182,0.3888,0.1638,,,,
1589,17675,434,182,0.3906,0.1638,,,,
1590,17689,436,182,0.39239999999999997,0.1638,,,,
1591,17697,438,182,0.3942,0.1638,,,,
1592,17710,440,184,0.39599999999999996,0.1656,,,,
1593,17718,444,184,0.3996,0.1656,,,,
1594,17733,446,184,0.4014,0.1656,,,,
1595,17740,450,186,0.40499999999999997,0.1674,,,,
1596,17754,456,186,0.4104,0.1674,,,,
1597,17763,460,188,0.414,0.1692,,,,
1598,17774,464,190,0.41759999999999997,0.17099999999999999,,,,
1599,17786,470,190,0.423,0.17099999999999999,,,,
1600,17798,476,192,0.4284,0.1728,,,,
1601,17811,482,194,0.43379999999999996,0.1746,,,,
1602,17820,488,196,0.4392,0.1764,,,,
1603,17832,494,198,0.4446,0.1782,,,,
1604,17844,500,200,0.45,0.18,,,,
1605,17852,506,202,0.45539999999999997,0.1818,,,,
1606,17865,512,204,0.4608,0.18359999999999999,,,,
1607,17875,518,206,0.4662,0.18539999999999998,,,,
1608,17891,524,208,0.47159999999999996,0.1872,,,,
1609,17902,530,210,0.477,0.189,,,,
1610,17907,536,212,0.4824,0.1908,,,,
1611,17920,542,216,0.4878,0.1944,,,,
1612,17929,546,218,0.4914,0.19619999999999999,,,,
1613,17943,550,220,0.495,0.19799999999999998,,,,
1614,17952,554,224,0.4986,0.2016,,,,
1615,17965,558,226,0.5022,0.2034,,,,
1616,17974,562,228,0.5058,0.2052,,,,
1617,17986,564,232,0.5075999999999999,0.20879999999999999,,,,
1618,17995,566,234,0.5094,0.21059999999999998,,,,
1619,18005,568,238,0.5112,0.2142,,,,
1620,18018,568,240,0.5112,0.216,,,,
1621,18028,568,242,0.5112,0.2178,,,,
1622,18044,568,246,0.5112,0.22139999999999999,,,,
1623,18054,568,248,0.5112,0.22319999999999998,,,,
1624,18065,566,252,0.5094,0.2268,,,,
1625,18074,564,254,0.5075999999999999,0.2286,,,,
1626,18086,562,256,0.5058,0.2304,,,,
1627,18099,560,260,0.504,0.23399999999999999,,,,
1628,18107,556,262,0.5004,0.23579999999999998,,,,
1629,18120,552,264,0.49679999999999996,0.2376,,,,
1630,18132,548,266,0.49319999999999997,0.2394,,,,
1631,18141,542,268,0.4878,0.2412,,,,
1632,18150,538,272,0.48419999999999996,0.2448,,,,
1633,18164,532,274,0.4788,0.24659999999999999,,,,
1634,18171,526,274,0.4734,0.24659999999999999,,,,
1635,18187,520,276,0.46799999999999997,0.24839999999999998,,,,
1636,18196,514,278,0.4626,0.2502,,,,
1637,18206,508,280,0.4572,0.252,,,,
1638,18220,502,282,0.4518,0.25379999999999997,,,,
1639,18229,496,284,0.44639999999999996,0.2556,,,,
1640,18243,490,286,0.441,0.2574,,,,
1641,18250,484,286,0.4356,0.2574,,,,
1642,18271,478,288,0.43019999999999997,0.2592,,,,
1643,18275,472,290,0.4248,0.261,,,,
1644,18284,468,290,0.42119999999999996,0.261,,,,
1645,18295,462,290,0.4158,0.261,,,,
1646,18308,458,292,0.4122,0.2628,,,,
1647,18324,452,292,0.4068,0.2628,,,,
1648,18332,448,294,0.4032,0.2646,,,,
1649,18340,444,294,0.3996,0.2646,,,,
1650,18352,,,,,,,,
1651,18362,440,294,0.39599999999999996,0.2646,,,,
1652,18372,438,294,0.3942,0.2646,,,,
1653,18384,436,294,0.39239999999999997,0.2646,,,,
1654,18395,434,294,0.3906,0.2646,,,,
1655,18407,434,294,0.3906,0.2646,,,,
1656,18423,434,294,0.3906,0.2646,,,,
1657,18428,434,294,0.3906,0.2646,,,,
1658,18439,436,294,0.39239999999999997,0.2646,,,,
1659,18455,438,294,0.3942,0.2646,,,,
1660,18462,440,292,0.39599999999999996,0.2628,,,,
1661,18473,442,292,0.3978,0.2628,,,,
1662,18485,446,290,0.4014,0.261,,,,
1663,18496,448,290,0.4032,0.261,,,,
1664,18506,454,288,0.40859999999999996,0.2592,,,,
1665,18518,458,288,0.4122,0.2592,,,,
1666,18532,462,286,0.4158,0.2574,,,,
1667,18540,468,286,0.42119999999999996,0.2574,,,,
1668,18552,474,284,0.4266,0.2556,,,,
1669,18565,480,282,0.432,0.25379999999999997,,,,
1670,18573,486,280,0.4374,0.252,,,,
1671,18584,490,280,0.441,0.252,,,,
1672,18596,496,278,0.44639999999999996,0.2502,,,,
1673,18606,504,276,0.4536,0.24839999999999998,,,,
1674,18619,510,274,0.45899999999999996,0.24659999999999999,,,,
1675,18631,516,272,0.4644,0.2448,,,,
1676,18640,522,270,0.4698,0.243,,,,
1677,18650,528,268,0.4752,0.2412,,,,
1678,18661,532,266,0.4788,0.2394,,,,
1679,18674,538,264,0.48419999999999996,0.2376,,,,
1680,18683,544,260,0.4896,0.23399999999999999,,,,
1681,18694,548,258,0.49319999999999997,0.2322,,,,
1682,18706,552,256,0.49679999999999996,0.2304,,,,
1683,18718,556,254,0.5004,0.2286,,,,
1684,18727,560,250,0.504,0.225,,,,
1685,18745,562,248,0.5058,0.22319999999999998,,,,
1686,18753,564,246,0.5075999999999999,0.22139999999999999,,,,
1687,18763,566,242,0.5094,0.2178,,,,
1688,18776,568,240,0.5112,0.216,,,,
1689,18787,568,238,0.5112,0.2142,,,,
1690,18802,568,234,0.5112,0.21059999999999998,,,,
1691,18808,568,232,0.5112,0.20879999999999999,,,,
1692,18818,568,230,0.5112,0.207,,,,
1693,18832,566,226,0.5094,0.2034,,,,
1694,18839,564,224,0.5075999999999999,0.2016,,,,
1695,18851,560,222,0.504,0.1998,,,,
1696,18864,558,218,0.5022,0.19619999999999999,,,,
1697,18873,554,216,0.4986,0.1944,,,,
1698,18884,550,214,0.495,0.1926,,,,
1699,18895,546,212,0.4914,0.1908,,,,
1700,18906,542,210,0.4878,0.189,,,,
1701,18918,536,208,0.4824,0.1872,,,,
1702,18929,530,204,0.477,0.18359999999999999,,,,
1703,18940,526,202,0.4734,0.1818,,,,
1704,18952,518,200,0.4662,0.18,,,,
1705,18961,512,198,0.4608,0.1782,,,,
1706,18975,506,198,0.45539999999999997,0.1782,,,,
1707,18983,500,196,0.45,0.1764,,,,
1708,18995,494,194,0.4446,0.1746,,,,
1709,19006,488,192,0.4392,0.1728,,,,
1710,19019,482,192,0.43379999999999996,0.1728,,,,
1711,19030,476,190,0.4284,0.17099999999999999,,,,
1712,19046,470,190,0.423,0.17099999999999999,,,,
1713,19055,464,188,0.41759999999999997,0.1692,,,,
1714,19064,460,188,0.414,0.1692,,,,
1715,19074,454,186,0.40859999999999996,0.1674,,,,
1716,19083,450,186,0.40499999999999997,0.1674,,,,
1717,19100,446,186,0.4014,0.1674,,,,
1718,19108,444,184,0.3996,0.1656,,,,
1719,19120,440,184,0.39599999999999996,0.1656,,,,
1720,19131,438,184,0.3942,0.1656,,,,
1721,19141,436,184,0.39239999999999997,0.1656,,,,
1722,19151,434,184,0.3906,0.1656,,,,
1723,19164,434,184,0.3906,0.1656,,,,
1724,19179,434,184,0.3906,0.1656,,,,
1725,19184,434,184,0.3906,0.1656,,,,
1726,19200,434,186,0.3906,0.1674,,,,
1727,19209,436,186,0.39239999999999997,0.1674,,,,
1728,19217,438,188,0.3942,0.1692,,,,
1729,19229,440,188,0.39599999999999996,0.1692,,,,
1730,19242,442,188,0.3978,0.1692,,,,
1731,19251,446,190,0.4014,0.17099999999999999,,,,
1732,19261,450,192,0.40499999999999997,0.1728,,,,
1733,19273,454,192,0.40859999999999996,0.1728,,,,
1734,19283,460,194,0.414,0.1746,,,,
1735,19298,464,196,0.41759999999999997,0.1764,,,,
1736,19305,470,198,0.423,0.1782,,,,
1737,19319,476,200,0.4284,0.18,,,,
1738,19331,482,200,0.43379999999999996,0.18,,,,
1739,19340,488,202,0.4392,0.1818,,,,
1740,19351,494,204,0.4446,0.18359999999999999,,,,
1741,19361,500,206,0.45,0.18539999999999998,,,,
1742,19373,506,210,0.45539999999999997,0.189,,,,
1743,19383,512,212,0.4608,0.1908,,,,
1744,19396,518,214,0.4662,0.1926,,,,
1745,19412,524,216,0.47159999999999996,0.1944,,,,
1746,19420,530,218,0.477,0.19619999999999999,,,,
1747,19428,536,220,0.4824,0.19799999999999998,,,,
1748,19439,542,224,0.4878,0.2016,,,,
1749,19452,546,226,0.4914,0.2034,,,,
1750,19463,550,228,0.495,0.2052,,,,
1751,19473,554,230,0.4986,0.207,,,,
1752,19485,558,234,0.5022,0.21059999999999998,,,,
1753,19498,560,236,0.504,0.2124,,,,
1754,19505,564,238,0.5075999999999999,0.2142,,,,
1755,19525,566,242,0.5094,0.2178,,,,
1756,19530,566,244,0.5094,0.2196,,,,
1757,19541,568,246,0.5112,0.22139999999999999,,,,
1758,19550,568,250,0.5112,0.225,,,,
1759,19564,568,252,0.5112,0.2268,,,,
1760,19572,568,254,0.5112,0.2286,,,,
1761,19584,566,258,0.5094,0.2322,,,,
1762,19594,564,260,0.5075999999999999,0.23399999999999999,,,,
1763,19607,562,262,0.5058,0.23579999999999998,,,,
1764,19617,558,264,0.5022,0.2376,,,,
1765,19632,556,266,0.5004,0.2394,,,,
1766,19639,552,268,0.49679999999999996,0.2412,,,,
1767,19650,548,270,0.49319999999999997,0.243,,,,
1768,19662,542,272,0.4878,0.2448,,,,
1769,19675,538,274,0.48419999999999996,0.24659999999999999,,,,
1770,19684,532,276,0.4788,0.24839999999999998,,,,
1771,19695,526,278,0.4734,0.2502,,,,
1772,19706,520,280,0.46799999999999997,0.252,,,,
1773,19718,514,280,0.4626,0.252,,,,
1774,19729,508,282,0.4572,0.25379999999999997,,,,
1775,19743,502,284,0.4518,0.2556,,,,
1776,19752,496,284,0.44639999999999996,0.2556,,,,
1777,19762,490,286,0.441,0.2574,,,,
1778,19774,484,286,0.4356,0.2574,,,,
1779,19785,478,288,0.43019999999999997,0.2592,,,,
1780,19795,472,288,0.4248,0.2592,,,,
1781,19807,468,288,0.42119999999999996,0.2592,,,,
1782,19816,462,290,0.4158,0.261,,,,
1783,19829,458,290,0.4122,0.261,,,,
1784,19840,452,290,0.4068,0.261,,,,
1785,19852,448,330,0.4032,0.297,,,,
1786,19861,446,290,0.4014,0.261,,,,
1787,19872,442,290,0.3978,0.261,,,,
1788,19885,440,290,0.39599999999999996,0.261,,,,
1789,19896,438,290,0.3942,0.261,,,,
1790,19906,436,290,0.39239999999999997,0.261,,,,
1791,19917,436,290,0.39239999999999997,0.261,,,,
1792,19930,434,288,0.3906,0.2592,,,,
1793,19940,434,288,0.3906,0.2592,,,,
1794,19951,434,288,0.3906,0.2592,,,,
1795,19962,436,288,0.39239999999999997,0.2592,,,,
1796,19972,438,286,0.3942,0.2574,,,,
1797,19984,440,286,0.39599999999999996,0.2574,,,,
1798,19996,442,284,0.3978,0.2556,,,,
1799,20005,446,284,0.4014,0.2556,,,,
1800,20016,450,282,0.40499999999999997,0.25379999999999997,,,,
1801,20028,454,282,0.40859999999999996,0.25379999999999997,,,,
1802,20045,458,280,0.4122,0.252,,,,
1803,20053,464,280,0.41759999999999997,0.252,,,,
1804,20071,468,278,0.42119999999999996,0.2502,,,,
1805,20075,474,276,0.4266,0.24839999999999998,,,,
1806,20084,480,274,0.432,0.24659999999999999,,,,
1807,20096,486,272,0.4374,0.2448,,,,
1808,20108,492,270,0.44279999999999997,0.243,,,,
1809,20117,498,270,0.4482,0.243,,,,
1810,20129,504,268,0.4536,0.2412,,,,
1811,20138,510,266,0.45899999999999996,0.2394,,,,
1812,20150,516,264,0.4644,0.2376,,,,
1813,20164,522,262,0.4698,0.23579999999999998,,,,
1814,20172,528,260,0.4752,0.23399999999999999,,,,
1815,20188,534,258,0.48059999999999997,0.2322,,,,
1816,20196,540,254,0.486,0.2286,,,,
1817,20209,544,252,0.4896,0.2268,,,,
1818,20217,548,250,0.49319999999999997,0.225,,,,
1819,20234,552,248,0.49679999999999996,0.22319999999999998,,,,
1820,20242,556,246,0.5004,0.22139999999999999,,,,
1821,20251,560,244,0.504,0.2196,,,,
1822,20262,562,240,0.5058,0.216,,,,
1823,20273,564,238,0.5075999999999999,0.2142,,,,
1824,20284,566,236,0.5094,0.2124,,,,
1825,20294,568,234,0.5112,0.21059999999999998,,,,
1826,20313,568,230,0.5112,0.207,,,,
1827,20321,568,228,0.5112,0.2052,,,,
1828,20334,568,226,0.5112,0.2034,,,,
1829,20345,568,224,0.5112,0.2016,,,,
1830,20352,566,222,0.5094,0.1998,,,,
1831,20370,564,220,0.5075999999999999,0.19799999999999998,,,,
1832,20380,562,218,0.5058,0.19619999999999999,,,,
1833,20390,558,216,0.5022,0.1944,,,,
1834,20400,554,212,0.4986,0.1908,,,,
1835,20409,550,210,0.495,0.189,,,,
1836,20420,546,210,0.4914,0.189,,,,
1837,20433,540,208,0.486,0.1872,,,,
1838,20442,536,206,0.4824,0.18539999999999998,,,,
1839,20451,530,204,0.477,0.18359999999999999,,,,
1840,20468,524,202,0.47159999999999996,0.1818,,,,
1841,20476,518,200,0.4662,0.18,,,,
1842,20488,512,200,0.4608,0.18,,,,
1843,20498,506,198,0.45539999999999997,0.1782,,,,
1844,20510,500,196,0.45,0.1764,,,,
1845,20519,494,196,0.4446,0.1764,,,,
1846,20531,488,194,0.4392,0.1746,,,,
1847,20544,482,194,0.43379999999999996,0.1746,,,,
1848,20554,476,192,0.4284,0.1728,,,,
1849,20566,470,192,0.423,0.1728,,,,
1850,20575,464,192,0.41759999999999997,0.1728,,,,
1851,20586,458,190,0.4122,0.17099999999999999,,,,
1852,20599,454,190,0.40859999999999996,0.17099999999999999,,,,
1853,20607,450,190,0.40499999999999997,0.17099999999999999,,,,
1854,20617,446,190,0.4014,0.17099999999999999,,,,
1855,20628,442,190,0.3978,0.17099999999999999,,,,
1856,20639,440,190,0.39599999999999996,0.17099999999999999,,,,
1857,20649,436,190,0.39239999999999997,0.17099999999999999,,,,
1858,20663,436,190,0.39239999999999997,0.17099999999999999,,,,
1859,20671,434,190,0.3906,0.17099999999999999,,,,
1860,20683,432,192,0.3888,0.1728,,,,
1861,20695,432,192,0.3888,0.1728,,,,
1862,20707,434,192,0.3906,0.1728,,,,
1863,20717,434,194,0.3906,0.1746,,,,
1864,20728,436,194,0.39239999999999997,0.1746,,,,
1865,20738,438,196,0.3942,0.1764,,,,
1866,20751,440,196,0.39599999999999996,0.1764,,,,
1867,20764,442,198,0.3978,0.1782,,,,
1868,20773,446,198,0.4014,0.1782,,,,
1869,20785,450,200,0.40499999999999997,0.18,,,,
1870,20796,454,202,0.40859999999999996,0.1818,,,,
1871,20807,460,204,0.414,0.18359999999999999,,,,
1872,20817,464,206,0.41759999999999997,0.18539999999999998,,,,
1873,20829,470,206,0.423,0.18539999999999998,,,,
1874,20839,476,208,0.4284,0.1872,,,,
1875,20850,482,210,0.43379999999999996,0.189,,,,
1876,20862,488,212,0.4392,0.1908,,,,
1877,20874,494,214,0.4446,0.1926,,,,
1878,20888,500,216,0.45,0.1944,,,,
1879,20894,506,218,0.45539999999999997,0.19619999999999999,,,,
1880,20908,514,220,0.4626,0.19799999999999998,,,,
1881,20918,520,222,0.46799999999999997,0.1998,,,,
1882,20931,526,226,0.4734,0.2034,,,,
1883,20939,532,228,0.4788,0.2052,,,,
1884,20952,536,230,0.4824,0.207,,,,
1885,20965,542,232,0.4878,0.20879999999999999,,,,
1886,20979,546,234,0.4914,0.21059999999999998,,,,
1887,20992,550,236,0.495,0.2124,,,,
1888,21000,554,240,0.4986,0.216,,,,
1889,21010,558,242,0.5022,0.2178,,,,
1890,21017,562,244,0.5058,0.2196,,,,
1891,21032,564,246,0.5075999999999999,0.22139999999999999,,,,
1892,21042,566,248,0.5094,0.22319999999999998,,,,
1893,21054,568,250,0.5112,0.225,,,,
1894,21071,568,252,0.5112,0.2268,,,,
1895,21076,570,256,0.513,0.2304,,,,
1896,21090,568,258,0.5112,0.2322,,,,
1897,21094,568,260,0.5112,0.23399999999999999,,,,
1898,21114,566,262,0.5094,0.23579999999999998,,,,
1899,21122,564,264,0.5075999999999999,0.2376,,,,
1900,21132,562,266,0.5058,0.2394,,,,
1901,21139,560,268,0.504,0.2412,,,,
1902,21149,556,268,0.5004,0.2412,,,,
1903,21164,552,270,0.49679999999999996,0.243,,,,
1904,21173,546,272,0.4914,0.2448,,,,
1905,21184,542,274,0.4878,0.24659999999999999,,,,
1906,21194,538,274,0.48419999999999996,0.24659999999999999,,,,
1907,21206,532,276,0.4788,0.24839999999999998,,,,
1908,21216,526,278,0.4734,0.2502,,,,
1909,21228,520,278,0.46799999999999997,0.2502,,,,
1910,21238,514,280,0.4626,0.252,,,,
1911,21253,508,280,0.4572,0.252,,,,
1912,21262,502,280,0.4518,0.252,,,,
1913,21274,496,282,0.44639999999999996,0.25379999999999997,,,,
1914,21285,490,282,0.441,0.25379999999999997,,,,
1915,21295,484,282,0.4356,0.25379999999999997,,,,
1916,21307,478,284,0.43019999999999997,0.2556,,,,
1917,21316,472,284,0.4248,0.2556,,,,
1918,21333,468,284,0.42119999999999996,0.2556,,,,
1919,21341,462,284,0.4158,0.2556,,,,
1920,21352,458,284,0.4122,0.2556,,,,
1921,21360,452,284,0.4068,0.2556,,,,
1922,21376,448,284,0.4032,0.2556,,,,
1923,21383,446,284,0.4014,0.2556,,,,
1924,21397,442,282,0.3978,0.25379999999999997,,,,
1925,21410,440,282,0.39599999999999996,0.25379999999999997,,,,
1926,21422,,,,,,,,
1927,21427,436,282,0.39239999999999997,0.25379999999999997,,,,
1928,21445,434,280,0.3906,0.252,,,,
1929,21453,434,280,0.3906,0.252,,,,
1930,21462,434,280,0.3906,0.252,,,,
1931,21472,436,278,0.39239999999999997,0.2502,,,,
1932,21485,436,278,0.39239999999999997,0.2502,,,,
1933,21496,438,276,0.3942,0.24839999999999998,,,,
1934,21509,440,276,0.39599999999999996,0.24839999999999998,,,,
1935,21520,444,274,0.3996,0.24659999999999999,,,,
1936,21531,446,274,0.4014,0.24659999999999999,,,,
1937,21540,450,272,0.40499999999999997,0.2448,,,,
1938,21556,454,272,0.40859999999999996,0.2448,,,,
1939,21566,460,270,0.414,0.243,,,,
1940,21572,464,268,0.41759999999999997,0.2412,,,,
1941,21589,470,266,0.423,0.2394,,,,
1942,21602,476,266,0.4284,0.2394,,,,
1943,21611,480,264,0.432,0.2376,,,,
1944,21621,486,262,0.4374,0.23579999999999998,,,,
1945,21629,492,260,0.44279999999999997,0.23399999999999999,,,,
1946,21644,498,258,0.4482,0.2322,,,,
1947,21651,506,258,0.45539999999999997,0.2322,,,,
1948,21663,512,256,0.4608,0.2304,,,,
1949,21676,518,254,0.4662,0.2286,,,,
1950,21688,524,252,0.47159999999999996,0.2268,,,,
1951,21694,530,250,0.477,0.225,,,,
1952,21709,534,248,0.48059999999999997,0.22319999999999998,,,,
1953,21718,540,246,0.486,0.22139999999999999,,,,
1954,21730,546,244,0.4914,0.2196,,,,
1955,21739,550,242,0.495,0.2178,,,,
1956,21754,554,240,0.4986,0.216,,,,
1957,21765,558,238,0.5022,0.2142,,,,
1958,21773,560,236,0.504,0.2124,,,,
1959,21783,564,234,0.5075999999999999,0.21059999999999998,,,,
1960,21798,566,232,0.5094,0.20879999999999999,,,,
1961,21806,568,230,0.5112,0.207,,,,
1962,21818,568,228,0.5112,0.2052,,,,
1963,21828,570,226,0.513,0.2034,,,,
1964,21839,570,224,0.513,0.2016,,,,
1965,21852,568,222,0.5112,0.1998,,,,
1966,21862,568,220,0.5112,0.19799999999999998,,,,
1967,21876,566,218,0.5094,0.19619999999999999,,,,
